CH1,CH2,Start,Increment,
Volt,Volt,-7.36000e-03,2.00000e-05
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-1.96e+00,-1.35e+01,
-2.04e+00,-1.33e+01,
-1.96e+00,-1.35e+01,
-2.04e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.33e+01,
-1.96e+00,-1.35e+01,
-1.96e+00,-1.35e+01,
-2.04e+00,-1.33e+01,
-2.04e+00,-1.33e+01,
-1.96e+00,-1.35e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.08e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.35e+01,
-2.04e+00,-1.33e+01,
-1.96e+00,-1.35e+01,
-2.04e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-2.00e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.33e+01,
-1.96e+00,-1.35e+01,
-2.04e+00,-1.33e+01,
-1.96e+00,-1.37e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-2.04e+00,-1.35e+01,
-1.96e+00,-1.33e+01,
-1.96e+00,-1.35e+01,
-2.04e+00,-1.33e+01,
