CH1,CH2,Start,Increment,
Volt,Volt,-3.92000e-03,2.00000e-05
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.52e+00,
-1.96e+00,-3.68e+00,
-2.04e+00,-3.68e+00,
-1.96e+00,-3.52e+00,
-2.04e+00,-3.52e+00,
